2024-11-13 21:09:00.615 [nacos.client.cachedata.internal.notifier] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-xiaohashu-oss-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-xiaohashu-oss.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-xiaohashu-oss,DEFAULT_GROUP'}]
2024-11-13 21:09:00.616 [nacos.client.cachedata.internal.notifier] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2024-11-13 21:09:00.616 [nacos.client.cachedata.internal.notifier] INFO  org.springframework.boot.SpringApplication - The following 1 profile is active: "dev"
2024-11-13 21:09:00.621 [nacos.client.cachedata.internal.notifier] INFO  org.springframework.boot.SpringApplication - Started application in 0.574 seconds (process running for 25.984)
2024-11-13 21:09:00.655 [nacos.client.cachedata.internal.notifier] INFO  o.s.cloud.endpoint.event.RefreshEventListener - Refresh keys changed: [storage.type]
2024-11-13 21:09:00.655 [nacos.client.cachedata.internal.notifier] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-xiaohashu-192.168.117.200_8848] [notify-ok] dataId=xiaohashu-oss-dev.yaml, group=DEFAULT_GROUP, md5=d7bf848dd3ce17520c00036081011cf1, listener=com.alibaba.cloud.nacos.refresh.NacosContextRefresher$1@64c99ce ,cost=612 millis.
2024-11-13 21:09:20.843 [nacos-grpc-client-executor-192.168.117.200-33] INFO  com.alibaba.nacos.common.remote.client - [08354225-e775-40e3-9c7d-da8ea6026617_config-0] Receive server push request, request = ConfigChangeNotifyRequest, requestId = 2
2024-11-13 21:09:20.843 [nacos-grpc-client-executor-192.168.117.200-33] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [08354225-e775-40e3-9c7d-da8ea6026617_config-0] [server-push] config changed. dataId=xiaohashu-oss-dev.yaml, group=DEFAULT_GROUP,tenant=xiaohashu
2024-11-13 21:09:20.844 [nacos-grpc-client-executor-192.168.117.200-33] INFO  com.alibaba.nacos.common.remote.client - [08354225-e775-40e3-9c7d-da8ea6026617_config-0] Ack server push request, request = ConfigChangeNotifyRequest, requestId = 2
2024-11-13 21:09:20.858 [com.alibaba.nacos.client.Worker] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-xiaohashu-192.168.117.200_8848] [data-received] dataId=xiaohashu-oss-dev.yaml, group=DEFAULT_GROUP, tenant=xiaohashu, md5=cee0cd4a44648b46607f3996eca262a0, content=# oss
storage:
  type: minio, type=yaml
2024-11-13 21:09:20.858 [com.alibaba.nacos.client.Worker] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-xiaohashu-192.168.117.200_8848] [notify-listener] time cost=0ms in ClientWorker, dataId=xiaohashu-oss-dev.yaml, group=DEFAULT_GROUP, md5=cee0cd4a44648b46607f3996eca262a0, listener=com.alibaba.cloud.nacos.refresh.NacosContextRefresher$1@64c99ce 
2024-11-13 21:09:20.858 [nacos.client.cachedata.internal.notifier] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-xiaohashu-192.168.117.200_8848] [notify-context] dataId=xiaohashu-oss-dev.yaml, group=DEFAULT_GROUP, md5=cee0cd4a44648b46607f3996eca262a0
2024-11-13 21:09:21.213 [nacos.client.cachedata.internal.notifier] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2024-11-13 21:09:21.217 [nacos.client.cachedata.internal.notifier] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2024-11-13 21:09:21.236 [nacos.client.cachedata.internal.notifier] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2024-11-13 21:09:21.245 [nacos.client.cachedata.internal.notifier] WARN  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[xiaohashu-oss] & group[DEFAULT_GROUP]
2024-11-13 21:09:21.251 [nacos.client.cachedata.internal.notifier] WARN  c.a.cloud.nacos.client.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[xiaohashu-oss.yaml] & group[DEFAULT_GROUP]
2024-11-13 21:09:21.258 [nacos.client.cachedata.internal.notifier] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-xiaohashu-oss-dev.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-xiaohashu-oss.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-xiaohashu-oss,DEFAULT_GROUP'}]
2024-11-13 21:09:21.260 [nacos.client.cachedata.internal.notifier] WARN  com.alibaba.nacos.client.logging.NacosLogging - Load Logback Configuration of Nacos fail, message: Could not initialize Logback Nacos logging from classpath:nacos-logback.xml
2024-11-13 21:09:21.260 [nacos.client.cachedata.internal.notifier] INFO  org.springframework.boot.SpringApplication - The following 1 profile is active: "dev"
2024-11-13 21:09:21.263 [nacos.client.cachedata.internal.notifier] INFO  org.springframework.boot.SpringApplication - Started application in 0.403 seconds (process running for 46.627)
2024-11-13 21:09:21.290 [nacos.client.cachedata.internal.notifier] INFO  o.s.cloud.endpoint.event.RefreshEventListener - Refresh keys changed: [storage.type]
2024-11-13 21:09:21.290 [nacos.client.cachedata.internal.notifier] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-xiaohashu-192.168.117.200_8848] [notify-ok] dataId=xiaohashu-oss-dev.yaml, group=DEFAULT_GROUP, md5=cee0cd4a44648b46607f3996eca262a0, listener=com.alibaba.cloud.nacos.refresh.NacosContextRefresher$1@64c99ce ,cost=432 millis.
2024-11-13 21:14:25.345 [http-nio-8081-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-11-13 21:14:25.346 [http-nio-8081-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-11-13 21:14:25.346 [http-nio-8081-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2024-11-13 21:14:25.388 [http-nio-8081-exec-2] INFO  c.a.x.oss.biz.strategy.impl.MinioFileStrategy - ## 上传文件至 Minio ...
2024-11-13 21:14:25.388 [http-nio-8081-exec-2] INFO  c.a.x.oss.biz.strategy.impl.MinioFileStrategy - ==> 开始上传文件至 Minio, ObjectName: c08f3805f05a4e618293dbc8ed5218ab.png
2024-11-13 21:14:25.727 [http-nio-8081-exec-2] INFO  c.a.x.oss.biz.strategy.impl.MinioFileStrategy - ==> 上传文件至 Minio 成功，访问路径: http://124.70.38.88:9000/xiaohashu/c08f3805f05a4e618293dbc8ed5218ab.png
